time,waverider1.Hs__m,waverider1.Te__s,wec_power__W,waverider1.H1/3__m,waverider1.H1/10__m,waverider1.HTmax__m,waverider1.Havg__m,waverider1.Hsms__m,waverider1.NumberOfWaves,waverider1.THmax__s,waverider1.Tavg__s,waverider1.Tmax__s
2026-01-01 00:00:00+00:00,,,83019.17278798245,,,,,,,,,
2026-01-01 00:30:00+00:00,,,80116.60155512774,,,,,,,,,
2026-01-01 01:00:00+00:00,,,77450.67993592803,,,,,,,,,
2026-01-01 01:30:00+00:00,,,78483.82131354159,,,,,,,,,
2026-01-01 02:00:00+00:00,,,79461.13690415453,,,,,,,,,
2026-01-01 02:30:00+00:00,,,78340.24576333186,,,,,,,,,
2026-01-01 03:00:00+00:00,,,76334.58073903265,,,,,,,,,
2026-01-01 03:30:00+00:00,,,81592.71837321974,,,,,,,,,
2026-01-01 04:00:00+00:00,,,77950.94116019194,,,,,,,,,
2026-01-01 04:30:00+00:00,,,78060.99442107344,,,,,,,,,
2026-01-01 05:00:00+00:00,,,79686.35543726804,,,,,,,,,
2026-01-01 05:30:00+00:00,,,75910.2112698944,,,,,,,,,
2026-01-01 06:00:00+00:00,,,79119.38307851869,,,,,,,,,
2026-01-01 06:30:00+00:00,,,80816.89350105589,,,,,,,,,
2026-01-01 07:00:00+00:00,,,83685.49454964658,,,,,,,,,
2026-01-01 07:30:00+00:00,,,81370.67454648044,,,,,,,,,
2026-01-01 08:00:00+00:00,,,80282.7785285922,,,,,,,,,
2026-01-01 08:30:00+00:00,,,80255.80163941998,,,,,,,,,
2026-01-01 09:00:00+00:00,,,78050.22069131045,,,,,,,,,
2026-01-01 09:30:00+00:00,,,80452.42419902082,,,,,,,,,
2026-01-01 10:00:00+00:00,,,79990.08386615576,,,,,,,,,
2026-01-01 10:30:00+00:00,,,78741.19544282381,,,,,,,,,
2026-01-01 11:00:00+00:00,,,82798.36579099053,,,,,,,,,
2026-01-01 11:30:00+00:00,,,84526.79991504009,,,,,,,,,
2026-01-01 12:00:00+00:00,,,81640.84447261637,,,,,,,,,
2026-01-01 12:30:00+00:00,,,85563.072465688,,,,,,,,,
2026-01-01 13:00:00+00:00,,,83771.61793737246,,,,,,,,,
2026-01-01 13:30:00+00:00,,,89094.63017216763,,,,,,,,,
2026-01-01 14:00:00+00:00,,,85821.45706995841,,,,,,,,,
2026-01-01 14:30:00+00:00,,,87743.16166999441,,,,,,,,,
2026-01-01 15:00:00+00:00,,,87003.60642745216,,,,,,,,,
2026-01-01 15:30:00+00:00,,,84479.98255849576,,,,,,,,,
2026-01-01 16:00:00+00:00,,,82056.92780383091,,,,,,,,,
2026-01-01 16:30:00+00:00,,,82330.54522314137,,,,,,,,,
2026-01-01 17:00:00+00:00,,,84029.71322648464,,,,,,,,,
2026-01-01 17:30:00+00:00,,,79919.32353083084,,,,,,,,,
2026-01-01 18:00:00+00:00,,,81413.94163255942,,,,,,,,,
2026-01-01 18:30:00+00:00,,,81652.45133970326,,,,,,,,,
2026-01-01 19:00:00+00:00,,,81001.84891960249,,,,,,,,,
2026-01-01 19:30:00+00:00,,,81038.36870951546,,,,,,,,,
2026-01-01 20:00:00+00:00,,,80600.10145706384,,,,,,,,,
2026-01-01 20:30:00+00:00,,,85084.46353151108,,,,,,,,,
2026-01-01 21:00:00+00:00,,,79778.22613133832,,,,,,,,,
2026-01-01 21:30:00+00:00,,,78569.44495973071,,,,,,,,,
2026-01-01 22:00:00+00:00,,,80238.09748498292,,,,,,,,,
2026-01-01 22:30:00+00:00,,,77528.03334204329,,,,,,,,,
2026-01-01 23:00:00+00:00,,,76353.03383331139,,,,,,,,,
2026-01-01 23:30:00+00:00,,,75872.70952829647,,,,,,,,,
2026-01-02 00:00:00+00:00,,,77216.97389373727,,,,,,,,,
2026-01-02 00:30:00+00:00,,,77945.10497882933,,,,,,,,,
2026-01-02 01:00:00+00:00,,,77098.35863321173,,,,,,,,,
2026-01-02 01:30:00+00:00,,,77660.20520803588,,,,,,,,,
2026-01-02 02:00:00+00:00,,,76153.83413305173,,,,,,,,,
2026-01-02 02:30:00+00:00,,,74814.38948836701,,,,,,,,,
2026-01-02 03:00:00+00:00,,,75408.88942972328,,,,,,,,,
2026-01-02 03:30:00+00:00,,,75270.49955081956,,,,,,,,,
2026-01-02 04:00:00+00:00,,,74953.58419698013,,,,,,,,,
2026-01-02 04:30:00+00:00,,,75511.61218792952,,,,,,,,,
2026-01-02 05:00:00+00:00,,,74704.77268507796,,,,,,,,,
2026-01-02 05:30:00+00:00,,,76478.13813680592,,,,,,,,,
2026-01-02 06:00:00+00:00,,,75221.52196588927,,,,,,,,,
2026-01-02 06:30:00+00:00,,,76206.91242140447,,,,,,,,,
2026-01-02 07:00:00+00:00,,,77020.24858946401,,,,,,,,,
2026-01-02 07:30:00+00:00,,,77357.88137191857,,,,,,,,,
2026-01-02 08:00:00+00:00,,,79344.21785502665,,,,,,,,,
2026-01-02 08:30:00+00:00,,,79085.75051279634,,,,,,,,,
2026-01-02 09:00:00+00:00,,,78510.04426294939,,,,,,,,,
2026-01-02 09:30:00+00:00,,,78376.82875774635,,,,,,,,,
2026-01-02 10:00:00+00:00,,,83853.98413284002,,,,,,,,,
2026-01-02 10:30:00+00:00,,,83741.750566094,,,,,,,,,
2026-01-02 11:00:00+00:00,,,82796.84715562407,,,,,,,,,
2026-01-02 11:30:00+00:00,,,81195.62019955594,,,,,,,,,
2026-01-02 12:00:00+00:00,,,79528.01738237354,,,,,,,,,
2026-01-02 12:30:00+00:00,,,79103.38138559391,,,,,,,,,
2026-01-02 13:00:00+00:00,,,83046.27922432369,,,,,,,,,
2026-01-02 13:30:00+00:00,,,80629.94524160068,,,,,,,,,
2026-01-02 14:00:00+00:00,,,82660.1756644983,,,,,,,,,
2026-01-02 14:30:00+00:00,,,79005.81312025437,,,,,,,,,
2026-01-02 15:00:00+00:00,,,83855.59204430255,,,,,,,,,
2026-01-02 15:30:00+00:00,,,82584.3341628466,,,,,,,,,
2026-01-02 16:00:00+00:00,,,78660.33219304174,,,,,,,,,
2026-01-02 16:30:00+00:00,,,81545.87823528545,,,,,,,,,
2026-01-02 17:00:00+00:00,,,80735.16701573669,,,,,,,,,
2026-01-02 17:30:00+00:00,,,84673.30152386287,,,,,,,,,
2026-01-02 18:00:00+00:00,,,79194.1298164596,,,,,,,,,
2026-01-02 18:30:00+00:00,,,81274.93437070328,,,,,,,,,
2026-01-02 19:00:00+00:00,,,81133.6731769058,,,,,,,,,
2026-01-02 19:30:00+00:00,,,80373.1644666131,,,,,,,,,
2026-01-02 20:00:00+00:00,,,76932.33273799604,,,,,,,,,
2026-01-02 20:30:00+00:00,,,78289.33668372536,,,,,,,,,
2026-01-02 21:00:00+00:00,,,76777.37710173165,,,,,,,,,
2026-01-02 21:30:00+00:00,,,78091.04553012493,,,,,,,,,
2026-01-02 22:00:00+00:00,,,79580.73189065645,,,,,,,,,
2026-01-02 22:30:00+00:00,,,75368.2000921541,,,,,,,,,
2026-01-02 23:00:00+00:00,,,73579.80646425195,,,,,,,,,
2026-01-02 23:30:00+00:00,,,75919.06302716001,,,,,,,,,
2026-01-03 00:00:00+00:00,,,77178.31019364191,,,,,,,,,
2026-01-03 00:30:00+00:00,,,74716.45175333548,,,,,,,,,
2026-01-03 01:00:00+00:00,,,77315.60520898299,,,,,,,,,
2026-01-03 01:30:00+00:00,,,78217.00830803192,,,,,,,,,
2026-01-03 02:00:00+00:00,,,75043.5983690897,,,,,,,,,
2026-01-03 02:30:00+00:00,,,76376.5593566242,,,,,,,,,
2026-01-03 03:00:00+00:00,,,79890.6409822247,,,,,,,,,
2026-01-03 03:30:00+00:00,,,78781.52430261839,,,,,,,,,
2026-01-03 04:00:00+00:00,,,78156.78842825037,,,,,,,,,
2026-01-03 04:30:00+00:00,,,78636.6927114572,,,,,,,,,
2026-01-03 05:00:00+00:00,,,82587.81422511829,,,,,,,,,
2026-01-03 05:30:00+00:00,,,81389.90224384329,,,,,,,,,
2026-01-03 06:00:00+00:00,,,77847.08023648303,,,,,,,,,
2026-01-03 06:30:00+00:00,,,75295.89576692344,,,,,,,,,
2026-01-03 07:00:00+00:00,,,77165.33470480265,,,,,,,,,
2026-01-03 07:30:00+00:00,,,74896.77924719904,,,,,,,,,
2026-01-03 08:00:00+00:00,,,77494.1210635663,,,,,,,,,
2026-01-03 08:30:00+00:00,,,82608.03151326043,,,,,,,,,
2026-01-03 09:00:00+00:00,,,79701.59226570882,,,,,,,,,
2026-01-03 09:30:00+00:00,,,78163.23872043019,,,,,,,,,
2026-01-03 10:00:00+00:00,,,77991.99406476467,,,,,,,,,
2026-01-03 10:30:00+00:00,,,77288.32419778703,,,,,,,,,
2026-01-03 11:00:00+00:00,,,78704.92513411521,,,,,,,,,
2026-01-03 11:30:00+00:00,,,80156.9483881505,,,,,,,,,
2026-01-03 12:00:00+00:00,,,77300.95494952392,,,,,,,,,
2026-01-03 12:30:00+00:00,,,82489.07298833942,,,,,,,,,
2026-01-03 13:00:00+00:00,,,80796.03195762353,,,,,,,,,
2026-01-03 13:30:00+00:00,,,80650.2629693484,,,,,,,,,
2026-01-03 14:00:00+00:00,,,81086.11889958792,,,,,,,,,
2026-01-03 14:30:00+00:00,,,78946.82209100148,,,,,,,,,
2026-01-03 15:00:00+00:00,,,79276.8351843994,,,,,,,,,
2026-01-03 15:30:00+00:00,,,78893.54200968896,,,,,,,,,
2026-01-03 16:00:00+00:00,,,79759.76589525644,,,,,,,,,
2026-01-03 16:30:00+00:00,,,80894.31432557492,,,,,,,,,
2026-01-03 17:00:00+00:00,,,80875.48842664482,,,,,,,,,
2026-01-03 17:30:00+00:00,,,81753.12089497196,,,,,,,,,
2026-01-03 18:00:00+00:00,,,79595.79702576766,,,,,,,,,
2026-01-03 18:30:00+00:00,,,79438.94575210147,,,,,,,,,
2026-01-03 19:00:00+00:00,,,80253.11153150353,,,,,,,,,
2026-01-03 19:30:00+00:00,,,79238.96569143892,,,,,,,,,
2026-01-03 20:00:00+00:00,,,79967.66552574407,,,,,,,,,
2026-01-03 20:30:00+00:00,,,76856.76791960395,,,,,,,,,
2026-01-03 21:00:00+00:00,,,80460.38183925123,,,,,,,,,
2026-01-03 21:30:00+00:00,,,77987.77926187254,,,,,,,,,
2026-01-03 22:00:00+00:00,,,79382.31780876429,,,,,,,,,
2026-01-03 22:30:00+00:00,,,84821.9402150143,,,,,,,,,
2026-01-03 23:00:00+00:00,,,80718.20844348297,,,,,,,,,
2026-01-03 23:30:00+00:00,,,77994.60921700213,,,,,,,,,
2026-01-04 00:00:00+00:00,,,81785.05879514676,,,,,,,,,
2026-01-04 00:30:00+00:00,,,85098.19160361866,,,,,,,,,
2026-01-04 01:00:00+00:00,,,83765.19515740326,,,,,,,,,
2026-01-04 01:30:00+00:00,,,82197.89832876355,,,,,,,,,
2026-01-04 02:00:00+00:00,,,86139.97777505504,,,,,,,,,
2026-01-04 02:30:00+00:00,,,84058.90503675518,,,,,,,,,
2026-01-04 03:00:00+00:00,,,82381.22260679414,,,,,,,,,
2026-01-04 03:30:00+00:00,,,80486.64898288819,,,,,,,,,
2026-01-04 04:00:00+00:00,,,80878.37881767622,,,,,,,,,
2026-01-04 04:30:00+00:00,,,80204.77256394325,,,,,,,,,
2026-01-04 05:00:00+00:00,,,80648.79304619113,,,,,,,,,
2026-01-04 05:30:00+00:00,,,82840.77090709793,,,,,,,,,
2026-01-04 06:00:00+00:00,,,77425.54294034414,,,,,,,,,
2026-01-04 06:30:00+00:00,,,77840.66037643963,,,,,,,,,
2026-01-04 07:00:00+00:00,,,81358.22008976415,,,,,,,,,
2026-01-04 07:30:00+00:00,,,78067.58711084785,,,,,,,,,
2026-01-04 08:00:00+00:00,,,81988.25215163601,,,,,,,,,
2026-01-04 08:30:00+00:00,,,84028.559495368,,,,,,,,,
2026-01-04 09:00:00+00:00,,,82170.2445914347,,,,,,,,,
2026-01-04 09:30:00+00:00,,,89192.25402169419,,,,,,,,,
2026-01-04 10:00:00+00:00,,,86715.20397980274,,,,,,,,,
2026-01-04 10:30:00+00:00,,,83247.2868997457,,,,,,,,,
2026-01-04 11:00:00+00:00,,,81993.3790409308,,,,,,,,,
2026-01-04 11:30:00+00:00,,,80363.89011555696,,,,,,,,,
2026-01-04 12:00:00+00:00,,,81392.76177074126,,,,,,,,,
2026-01-04 12:30:00+00:00,,,78943.38677905487,,,,,,,,,
2026-01-04 13:00:00+00:00,,,79815.26058714665,,,,,,,,,
2026-01-04 13:30:00+00:00,,,82652.86819628622,,,,,,,,,
2026-01-04 14:00:00+00:00,,,81777.78397046537,,,,,,,,,
2026-01-04 14:30:00+00:00,,,77089.33484097966,,,,,,,,,
2026-01-04 15:00:00+00:00,,,78693.1521388033,,,,,,,,,
2026-01-04 15:30:00+00:00,,,77164.97681964494,,,,,,,,,
2026-01-04 16:00:00+00:00,,,77383.23914008436,,,,,,,,,
2026-01-04 16:30:00+00:00,,,79745.45330275089,,,,,,,,,
2026-01-04 17:00:00+00:00,,,74554.42393134625,,,,,,,,,
2026-01-04 17:30:00+00:00,,,75348.93474286373,,,,,,,,,
2026-01-04 18:00:00+00:00,,,73263.07621358767,,,,,,,,,
2026-01-04 18:30:00+00:00,,,74178.94719867375,,,,,,,,,
2026-01-04 19:00:00+00:00,,,74189.41198705377,,,,,,,,,
2026-01-04 19:30:00+00:00,,,77589.91201973472,,,,,,,,,
2026-01-04 20:00:00+00:00,,,79946.08650203666,,,,,,,,,
2026-01-04 20:30:00+00:00,,,80100.57958865837,,,,,,,,,
2026-01-04 21:00:00+00:00,,,83812.48118334841,,,,,,,,,
2026-01-04 21:30:00+00:00,,,81292.96918933603,,,,,,,,,
2026-01-04 22:00:00+00:00,,,79221.02166114203,,,,,,,,,
2026-01-04 22:30:00+00:00,,,81974.4469526768,,,,,,,,,
2026-01-04 23:00:00+00:00,,,82814.44374658493,,,,,,,,,
2026-01-04 23:30:00+00:00,,,81776.87673297366,,,,,,,,,
2026-01-05 00:00:00+00:00,,,84104.79802440603,,,,,,,,,
2026-01-05 00:30:00+00:00,,,82002.91480065526,,,,,,,,,
2026-01-05 01:00:00+00:00,,,79033.6715760196,,,,,,,,,
2026-01-05 01:30:00+00:00,,,80269.36431076936,,,,,,,,,
2026-01-05 02:00:00+00:00,,,77750.79873599831,,,,,,,,,
2026-01-05 02:30:00+00:00,,,76369.64334919008,,,,,,,,,
2026-01-05 03:00:00+00:00,,,78434.3295070649,,,,,,,,,
2026-01-05 03:30:00+00:00,,,76657.72726240121,,,,,,,,,
2026-01-05 04:00:00+00:00,,,67729.8460270832,,,,,,,,,
2026-01-05 04:30:00+00:00,,,66970.92931281864,,,,,,,,,
2026-01-05 05:00:00+00:00,,,75561.4243618455,,,,,,,,,
2026-01-05 05:30:00+00:00,,,75426.3926892247,,,,,,,,,
2026-01-05 06:00:00+00:00,,,66763.38133052758,,,,,,,,,
2026-01-05 06:30:00+00:00,,,72132.45744354172,,,,,,,,,
2026-01-05 07:00:00+00:00,,,78487.50460626764,,,,,,,,,
2026-01-05 07:30:00+00:00,,,79007.33255291474,,,,,,,,,
2026-01-05 08:00:00+00:00,,,73712.45385280564,,,,,,,,,
2026-01-05 08:30:00+00:00,,,63297.18207029908,,,,,,,,,
2026-01-05 09:00:00+00:00,,,59263.362041225366,,,,,,,,,
2026-01-05 09:30:00+00:00,,,60930.802425026275,,,,,,,,,
2026-01-05 10:00:00+00:00,1.32,7.66,71916.73786328953,1.25,1.55,0.71,0.78,1.24,274.0,6.49,5.78,13.7
2026-01-05 10:30:00+00:00,1.33,8.03,79202.43060555543,1.24,1.58,0.64,0.78,1.24,260.0,7.71,6.09,11.95
2026-01-05 11:00:00+00:00,1.24,7.640000000000001,79251.81848750194,1.18,1.43,0.75,0.74,1.18,269.0,6.58,5.9,14.79
2026-01-05 11:30:00+00:00,1.33,7.56,82417.2153881156,1.28,1.67,1.08,0.8,1.28,270.0,8.49,5.87,14.77
2026-01-05 12:00:00+00:00,1.27,7.55,79678.06689776681,1.21,1.51,0.66,0.77,1.23,260.0,6.7700000000000005,6.08,13.68
2026-01-05 12:30:00+00:00,1.24,7.67,79930.7518554904,1.17,1.4,0.95,0.76,1.18,265.0,6.92,5.98,12.56
2026-01-05 13:00:00+00:00,1.28,7.45,81911.62071566115,1.19,1.43,0.6,0.77,1.2,276.0,7.94,5.73,12.91
2026-01-05 13:30:00+00:00,1.29,7.390000000000001,81490.52853902151,1.21,1.49,0.97,0.77,1.21,293.0,6.84,5.4,12.99
2026-01-05 14:00:00+00:00,1.31,7.36,82278.44441413665,1.22,1.46,0.91,0.8,1.25,285.0,7.08,5.54,13.29
2026-01-05 14:30:00+00:00,1.28,7.3,82738.68689468806,1.19,1.47,1.21,0.75,1.19,307.0,6.58,5.17,13.68
2026-01-05 15:00:00+00:00,1.25,7.33,78012.51244298372,1.17,1.46,1.57,0.71,1.15,316.0,8.39,5.01,12.0
2026-01-05 15:30:00+00:00,1.36,7.2,77988.12863177368,1.25,1.54,1.18,0.78,1.24,314.0,10.92,5.0600000000000005,14.35
2026-01-05 16:00:00+00:00,1.39,7.0,81331.85626072205,1.24,1.52,1.81,0.77,1.23,336.0,12.7,4.71,12.7
2026-01-05 16:30:00+00:00,1.34,6.95,83631.59924513896,1.23,1.52,1.23,0.79,1.25,330.0,8.17,4.8100000000000005,11.95
2026-01-05 17:00:00+00:00,1.37,6.73,82719.75301725398,1.22,1.5,1.07,0.79,1.24,337.0,6.51,4.71,13.7
2026-01-05 17:30:00+00:00,1.37,6.17,86569.2108125597,1.25,1.54,1.62,0.79,1.25,372.0,5.8,4.25,11.39
2026-01-05 18:00:00+00:00,1.29,6.11,81168.29966789355,1.19,1.48,1.23,0.75,1.19,383.0,6.37,4.13,10.69
2026-01-05 18:30:00+00:00,1.35,6.2,83173.82813457488,1.22,1.53,0.99,0.77,1.22,377.0,8.1,4.2,12.55
2026-01-05 19:00:00+00:00,1.3,6.09,79166.57678132987,1.19,1.5,0.72,0.74,1.19,379.0,5.26,4.19,10.55
2026-01-05 19:30:00+00:00,1.24,5.84,74953.27555546896,1.12,1.36,1.18,0.72,1.13,391.0,6.390000000000001,4.0600000000000005,9.87
2026-01-05 20:00:00+00:00,1.34,5.93,76135.74332220513,1.19,1.45,1.19,0.79,1.23,376.0,7.44,4.22,12.01
2026-01-05 20:30:00+00:00,1.3,5.99,78527.00315564658,1.18,1.49,0.91,0.75,1.19,377.0,4.78,4.2,10.27
2026-01-05 21:00:00+00:00,1.42,6.04,77886.37061861917,1.3,1.6,1.11,0.85,1.34,347.0,9.67,4.57,12.72
2026-01-05 21:30:00+00:00,1.52,6.16,76603.59289396634,1.42,1.73,1.51,0.89,1.42,343.0,5.3500000000000005,4.63,11.19
2026-01-05 22:00:00+00:00,1.52,6.42,72928.83887723717,1.4,1.76,1.23,0.9,1.42,328.0,7.42,4.8100000000000005,11.23
2026-01-05 22:30:00+00:00,1.59,6.38,74946.50433000669,1.51,1.85,1.15,0.98,1.54,315.0,7.0200000000000005,5.03,11.04
2026-01-05 23:00:00+00:00,1.69,6.65,83388.07255341356,1.61,2.05,1.18,0.99,1.59,318.0,6.54,4.99,10.11
2026-01-05 23:30:00+00:00,1.71,6.57,79270.80136023684,1.58,1.98,1.17,1.0,1.58,325.0,7.18,4.88,11.56
2026-01-06 00:00:00+00:00,1.87,6.92,68966.44267364664,1.71,2.05,1.38,1.1,1.73,302.0,7.09,5.25,11.86
2026-01-06 00:30:00+00:00,1.93,7.09,66238.41133709943,1.82,2.22,1.57,1.1,1.79,305.0,6.8,5.19,11.29
2026-01-06 01:00:00+00:00,2.05,7.13,66201.5980827881,1.91,2.49,1.41,1.18,1.9,290.0,7.74,5.45,11.76
2026-01-06 01:30:00+00:00,2.16,7.18,59442.339256493935,2.06,2.62,1.49,1.3,2.06,274.0,7.57,5.78,10.62
2026-01-06 02:00:00+00:00,2.0,7.29,55470.6269671715,1.88,2.33,2.33,1.18,1.89,290.0,8.17,5.46,10.9
2026-01-06 02:30:00+00:00,2.08,7.63,55859.92387071706,1.98,2.45,1.35,1.21,1.96,275.0,8.52,5.7700000000000005,11.27
2026-01-06 03:00:00+00:00,1.98,7.41,71963.71763909711,1.87,2.45,2.14,1.13,1.84,285.0,7.44,5.57,10.8
2026-01-06 03:30:00+00:00,2.14,7.85,82419.50203363903,2.0,2.48,1.12,1.26,2.0,254.0,8.56,6.25,12.08
2026-01-06 04:00:00+00:00,1.96,7.67,81569.36762654633,1.84,2.27,1.1,1.1,1.79,280.0,6.65,5.64,12.02
2026-01-06 04:30:00+00:00,2.04,7.81,75814.16479248801,1.99,2.43,1.18,1.26,2.0,254.0,7.65,6.24,11.48
2026-01-06 05:00:00+00:00,2.1,7.79,58927.04390150348,1.96,2.46,1.49,1.22,1.96,257.0,8.19,6.140000000000001,12.46
2026-01-06 05:30:00+00:00,2.0,7.8,56223.27419746541,1.86,2.34,1.59,1.14,1.84,271.0,8.46,5.84,11.6
2026-01-06 06:00:00+00:00,2.2,8.09,67300.21844807974,2.17,2.69,1.54,1.32,2.13,245.0,7.36,6.48,12.01
2026-01-06 06:30:00+00:00,2.11,8.040000000000001,76774.08787496564,2.0,2.52,1.07,1.23,1.98,253.0,8.8,6.25,12.15
2026-01-06 07:00:00+00:00,2.0,8.06,74135.77551676286,1.94,2.5,1.87,1.16,1.9,258.0,9.58,6.15,12.91
2026-01-06 07:30:00+00:00,1.97,7.94,65474.61156659758,1.91,2.29,1.82,1.2,1.91,250.0,7.6,6.32,11.59
2026-01-06 08:00:00+00:00,1.93,7.84,64312.728425036155,1.85,2.32,1.37,1.09,1.79,272.0,6.23,5.82,11.27
2026-01-06 08:30:00+00:00,1.9,7.76,75186.3577678722,1.81,2.24,1.2,1.12,1.8,255.0,8.65,6.21,12.54
2026-01-06 09:00:00+00:00,1.84,7.83,89430.49133180226,1.73,2.19,1.0,1.1,1.74,258.0,7.98,6.16,11.79
2026-01-06 09:30:00+00:00,1.82,7.71,78572.16197789379,1.81,2.24,1.29,1.14,1.81,253.0,10.09,6.28,12.89
2026-01-06 10:00:00+00:00,1.8,7.78,81204.20822777413,1.76,2.2,0.88,1.07,1.73,260.0,9.3,6.07,12.04
2026-01-06 10:30:00+00:00,1.68,7.76,78429.73835014446,1.61,1.99,1.06,1.06,1.65,244.0,7.41,6.51,13.12
2026-01-06 11:00:00+00:00,1.73,7.9,78917.99006193482,1.61,2.02,1.3,1.03,1.62,256.0,9.06,6.16,11.58
2026-01-06 11:30:00+00:00,1.66,7.62,83432.50598991572,1.59,1.93,1.21,1.02,1.61,265.0,7.58,5.99,11.9
2026-01-06 12:00:00+00:00,1.69,7.53,88887.56686881528,1.62,2.02,1.21,1.02,1.62,268.0,8.09,5.89,11.77
2026-01-06 12:30:00+00:00,1.69,7.54,93592.63688928302,1.64,2.05,0.95,1.01,1.62,271.0,8.14,5.84,11.17
2026-01-06 13:00:00+00:00,1.67,7.32,92342.84719744608,1.64,2.06,0.95,1.03,1.64,274.0,7.0200000000000005,5.76,11.78
2026-01-06 13:30:00+00:00,1.61,7.62,86563.54937682927,1.52,1.82,1.2,0.96,1.52,277.0,9.68,5.72,11.3
2026-01-06 14:00:00+00:00,1.59,7.46,89099.32947305845,1.52,1.9,1.32,0.96,1.52,280.0,7.34,5.65,11.21
2026-01-06 14:30:00+00:00,1.51,6.98,93452.0460397536,1.43,1.81,1.41,0.91,1.44,301.0,6.62,5.26,11.12
2026-01-06 15:00:00+00:00,1.51,7.17,86643.94069381992,1.45,1.78,0.94,0.89,1.43,297.0,7.77,5.3100000000000005,11.42
2026-01-06 15:30:00+00:00,1.55,6.82,82716.66041781903,1.45,1.78,1.16,0.93,1.47,311.0,7.24,5.07,12.72
2026-01-06 16:00:00+00:00,1.55,6.91,83889.41147951264,1.45,1.89,1.56,0.89,1.44,334.0,7.85,4.73,11.14
2026-01-06 16:30:00+00:00,1.48,6.890000000000001,82961.62870201585,1.36,1.71,0.8300000000000001,0.86,1.36,323.0,8.96,4.91,11.14
2026-01-06 17:00:00+00:00,1.39,7.07,80504.2826212385,1.29,1.58,0.68,0.8,1.28,328.0,9.16,4.84,10.74
2026-01-06 17:30:00+00:00,1.34,7.04,80505.35657825155,1.25,1.63,0.8200000000000001,0.77,1.25,327.0,7.29,4.84,12.19
2026-01-06 18:00:00+00:00,1.23,7.07,84229.82400193028,1.15,1.46,0.73,0.71,1.14,313.0,7.34,5.0600000000000005,10.88
2026-01-06 18:30:00+00:00,1.22,7.52,78258.91543791129,1.14,1.42,1.34,0.72,1.14,295.0,9.04,5.36,11.76
2026-01-06 19:00:00+00:00,1.2,7.5,82408.2426906228,1.13,1.43,1.06,0.71,1.13,277.0,7.78,5.73,11.01
2026-01-06 19:30:00+00:00,1.15,7.78,78895.95632444305,1.09,1.38,0.93,0.67,1.09,271.0,8.2,5.84,12.64
2026-01-06 20:00:00+00:00,1.2,7.76,81870.90470492902,1.11,1.36,0.49,0.71,1.12,263.0,7.24,6.03,13.13
2026-01-06 20:30:00+00:00,1.17,7.76,77482.97616356092,1.11,1.38,0.75,0.73,1.14,247.0,7.2,6.4,12.83
2026-01-06 21:00:00+00:00,1.09,7.69,82271.13138577988,1.05,1.29,0.64,0.67,1.06,253.0,9.76,6.25,12.36
2026-01-06 21:30:00+00:00,1.08,7.42,83207.92738841071,1.02,1.27,0.48,0.65,1.03,262.0,7.12,6.03,11.93
2026-01-06 22:00:00+00:00,1.06,7.51,81766.11406035897,1.0,1.28,0.59,0.61,0.98,274.0,8.38,5.7700000000000005,13.34
2026-01-06 22:30:00+00:00,1.06,7.55,84847.86360429942,1.0,1.21,0.67,0.64,1.01,261.0,7.41,6.04,12.18
2026-01-06 23:00:00+00:00,1.09,7.6,85598.26395859547,1.03,1.22,1.05,0.68,1.06,254.0,6.75,6.23,12.68
2026-01-06 23:30:00+00:00,1.07,7.48,85019.09979066237,1.02,1.24,0.73,0.67,1.04,259.0,10.28,6.11,12.35
2026-01-07 00:00:00+00:00,1.03,7.28,80364.59537267448,0.96,1.24,0.51,0.59,0.96,306.0,9.0,5.18,11.46
2026-01-07 00:30:00+00:00,1.15,7.44,81798.31778128735,1.08,1.32,1.08,0.68,1.08,293.0,8.22,5.41,13.31
2026-01-07 01:00:00+00:00,1.12,7.36,89082.22623359767,1.05,1.35,0.88,0.63,1.03,314.0,8.18,5.03,12.5
2026-01-07 01:30:00+00:00,1.14,7.45,89449.70161274656,1.07,1.35,1.11,0.67,1.07,299.0,9.41,5.3,12.02
2026-01-07 02:00:00+00:00,1.08,7.15,89600.4459945324,0.97,1.22,1.1,0.61,0.96,346.0,12.09,4.59,14.49
2026-01-07 02:30:00+00:00,1.17,7.05,90012.39518708343,1.04,1.32,1.3,0.66,1.04,352.0,6.97,4.5,11.42
2026-01-07 03:00:00+00:00,1.16,6.51,88296.1763398638,1.03,1.29,1.14,0.67,1.05,382.0,6.42,4.15,12.13
2026-01-07 03:30:00+00:00,1.28,6.0200000000000005,82835.87760494987,1.15,1.42,1.09,0.75,1.17,402.0,6.26,3.93,11.84
2026-01-07 04:00:00+00:00,1.45,5.89,85949.78985938076,1.32,1.63,1.23,0.87,1.36,379.0,8.98,4.18,10.0
2026-01-07 04:30:00+00:00,1.61,5.71,86302.00619868583,1.48,1.85,1.14,0.97,1.52,366.0,4.54,4.33,11.26
2026-01-07 05:00:00+00:00,1.62,5.75,80809.74431788863,1.47,1.83,1.84,0.96,1.5,369.0,4.96,4.28,11.4
2026-01-07 05:30:00+00:00,1.53,5.98,87293.33250012527,1.42,1.78,0.9,0.91,1.43,350.0,4.72,4.5200000000000005,9.53
