time,waverider1.Hs__m,waverider1.Te__s,wec_power__W,waverider1.H1/3__m,waverider1.H1/10__m,waverider1.HTmax__m,waverider1.Havg__m,waverider1.Hsms__m,waverider1.NumberOfWaves,waverider1.THmax__s,waverider1.Tavg__s,waverider1.Tmax__s,is_interpolated
2026-03-01 00:00:00+00:00,,,153290.38977740743,,,,,,,,,,0
2026-03-01 00:30:00+00:00,,,169121.92074888636,,,,,,,,,,0
2026-03-01 01:00:00+00:00,,,160171.48979200955,,,,,,,,,,0
2026-03-01 01:30:00+00:00,,,176143.11321531257,,,,,,,,,,0
2026-03-01 02:00:00+00:00,,,202751.89069224303,,,,,,,,,,0
2026-03-01 02:30:00+00:00,,,187198.86367493443,,,,,,,,,,0
2026-03-01 03:00:00+00:00,,,175735.5464420759,,,,,,,,,,0
2026-03-01 03:30:00+00:00,,,170218.3098187813,,,,,,,,,,0
2026-03-01 04:00:00+00:00,,,164866.330931055,,,,,,,,,,0
2026-03-01 04:30:00+00:00,,,164679.2155592507,,,,,,,,,,0
2026-03-01 05:00:00+00:00,,,161435.38707562405,,,,,,,,,,0
2026-03-01 05:30:00+00:00,,,167958.94907105828,,,,,,,,,,0
2026-03-01 06:00:00+00:00,,,171529.6789703954,,,,,,,,,,0
2026-03-01 06:30:00+00:00,,,170841.71969780486,,,,,,,,,,0
2026-03-01 07:00:00+00:00,,,174383.39106425206,,,,,,,,,,0
2026-03-01 07:30:00+00:00,,,166973.59600722254,,,,,,,,,,0
2026-03-01 08:00:00+00:00,,,167013.5843637657,,,,,,,,,,0
2026-03-01 08:30:00+00:00,,,163833.08558157083,,,,,,,,,,0
2026-03-01 09:00:00+00:00,,,180022.39626173384,,,,,,,,,,0
2026-03-01 09:30:00+00:00,,,190318.53897605135,,,,,,,,,,0
2026-03-01 10:00:00+00:00,,,159783.12820465007,,,,,,,,,,0
2026-03-01 10:30:00+00:00,,,141168.81953649534,,,,,,,,,,0
2026-03-01 11:00:00+00:00,,,144561.88789169354,,,,,,,,,,0
2026-03-01 11:30:00+00:00,,,154195.2378823429,,,,,,,,,,0
2026-03-01 12:00:00+00:00,,,166264.92961716044,,,,,,,,,,0
2026-03-01 12:30:00+00:00,,,158264.80002033754,,,,,,,,,,0
2026-03-01 13:00:00+00:00,,,154542.02979572653,,,,,,,,,,0
2026-03-01 13:30:00+00:00,,,157370.92163800378,,,,,,,,,,0
2026-03-01 14:00:00+00:00,,,171045.23473323014,,,,,,,,,,0
2026-03-01 14:30:00+00:00,,,176254.9793534008,,,,,,,,,,0
2026-03-01 15:00:00+00:00,,,168366.30479037197,,,,,,,,,,0
2026-03-01 15:30:00+00:00,,,147997.68000663936,,,,,,,,,,0
2026-03-01 16:00:00+00:00,,,139256.99077984548,,,,,,,,,,0
2026-03-01 16:30:00+00:00,,,145804.56603503562,,,,,,,,,,0
2026-03-01 17:00:00+00:00,,,153350.71451421682,,,,,,,,,,0
2026-03-01 17:30:00+00:00,,,156716.13097629012,,,,,,,,,,0
2026-03-01 18:00:00+00:00,,,153561.1098996688,,,,,,,,,,0
2026-03-01 18:30:00+00:00,,,147134.87277472002,,,,,,,,,,0
2026-03-01 19:00:00+00:00,,,145704.96838274307,,,,,,,,,,0
2026-03-01 19:30:00+00:00,,,152209.62697613006,,,,,,,,,,0
2026-03-01 20:00:00+00:00,,,165726.26414806198,,,,,,,,,,0
2026-03-01 20:30:00+00:00,,,150970.7841663173,,,,,,,,,,0
2026-03-01 21:00:00+00:00,,,164302.26533252027,,,,,,,,,,0
2026-03-01 21:30:00+00:00,,,175247.04108220644,,,,,,,,,,0
2026-03-01 22:00:00+00:00,,,164213.19558056945,,,,,,,,,,0
2026-03-01 22:30:00+00:00,,,149402.733728944,,,,,,,,,,0
2026-03-01 23:00:00+00:00,,,159306.8272299796,,,,,,,,,,0
2026-03-01 23:30:00+00:00,,,162688.55751995626,,,,,,,,,,0
2026-03-02 00:00:00+00:00,,,175156.53929573472,,,,,,,,,,0
2026-03-02 00:30:00+00:00,,,160892.4224122453,,,,,,,,,,0
2026-03-02 01:00:00+00:00,,,162337.83803645617,,,,,,,,,,0
2026-03-02 01:30:00+00:00,,,168263.76904504967,,,,,,,,,,0
2026-03-02 02:00:00+00:00,,,175127.39752007247,,,,,,,,,,0
2026-03-02 02:30:00+00:00,,,169111.3121152505,,,,,,,,,,0
2026-03-02 03:00:00+00:00,,,150354.77155037437,,,,,,,,,,0
2026-03-02 03:30:00+00:00,,,151541.85192871728,,,,,,,,,,0
2026-03-02 04:00:00+00:00,,,162257.5977338844,,,,,,,,,,0
2026-03-02 04:30:00+00:00,,,155076.723173159,,,,,,,,,,0
2026-03-02 05:00:00+00:00,,,159445.54923690745,,,,,,,,,,0
2026-03-02 05:30:00+00:00,,,145942.9744250885,,,,,,,,,,0
2026-03-02 06:00:00+00:00,,,150710.47124267765,,,,,,,,,,0
2026-03-02 06:30:00+00:00,2.37,7.44,172368.7779524459,2.22,2.75,0.88,1.44,2.26,259.0,6.0200000000000005,6.12,13.69,0
2026-03-02 07:00:00+00:00,2.4,7.28,172192.42445517812,2.18,2.67,1.8,1.44,2.24,275.0,6.890000000000001,5.74,12.37,0
2026-03-02 07:30:00+00:00,2.4,7.41,171032.2482031301,2.28,2.83,1.93,1.44,2.28,272.0,5.92,5.8,12.49,0
2026-03-02 08:00:00+00:00,2.57,7.58,156506.29112367876,2.37,2.94,1.51,1.5,2.38,268.0,8.03,5.93,12.2,0
2026-03-02 08:30:00+00:00,2.54,7.44,152363.09230915256,2.36,2.96,2.37,1.57,2.44,265.0,7.85,5.96,11.67,0
2026-03-02 09:00:00+00:00,2.66,7.34,157821.42124331917,2.52,3.01,1.48,1.61,2.53,269.0,7.28,5.89,12.11,0
2026-03-02 09:30:00+00:00,2.69,7.66,165792.54323326334,2.57,3.18,1.68,1.63,2.58,256.0,6.13,6.18,13.17,0
2026-03-02 10:00:00+00:00,2.63,7.53,160591.9364473005,2.5,3.08,1.28,1.61,2.54,264.0,8.620000000000001,6.01,13.86,0
2026-03-02 10:30:00+00:00,2.8000000000000003,7.95,158702.64083323002,2.67,3.34,1.11,1.68,2.66,259.0,9.07,6.1000000000000005,13.13,0
2026-03-02 11:00:00+00:00,2.78,7.75,150664.69254279885,2.59,3.26,1.66,1.66,2.63,264.0,7.27,5.99,12.68,0
2026-03-02 11:30:00+00:00,2.71,7.640000000000001,156860.59323619277,2.58,3.24,1.59,1.63,2.6,264.0,9.51,6.0,13.82,0
2026-03-02 12:00:00+00:00,2.82,7.88,146520.79336255163,2.69,3.27,1.27,1.73,2.71,254.0,9.85,6.22,13.74,0
2026-03-02 12:30:00+00:00,2.65,8.08,147858.22597056287,2.56,3.17,1.68,1.56,2.53,259.0,9.37,6.11,14.52,0
2026-03-02 13:00:00+00:00,2.78,7.91,148652.48827669848,2.63,3.1,1.37,1.67,2.65,243.0,9.56,6.5200000000000005,14.89,0
2026-03-02 13:30:00+00:00,2.77,8.14,164362.30715182432,2.65,3.28,1.43,1.69,2.65,234.0,8.82,6.7700000000000005,12.41,0
2026-03-02 14:00:00+00:00,2.69,8.24,154151.27480262925,2.48,3.02,1.63,1.6,2.51,249.0,8.59,6.37,14.45,0
2026-03-02 14:30:00+00:00,2.71,8.3,144147.9547917519,2.59,3.24,2.74,1.63,2.59,237.0,7.4,6.7,13.33,0
2026-03-02 15:00:00+00:00,2.57,8.39,161098.43932295806,2.48,3.0700000000000003,2.95,1.54,2.45,237.0,7.03,6.67,13.52,0
2026-03-02 15:30:00+00:00,2.48,8.26,163755.37339522614,2.21,2.82,1.35,1.41,2.23,247.0,7.84,6.390000000000001,13.75,0
2026-03-02 16:00:00+00:00,2.75,8.64,145680.34733487235,2.6,3.33,1.27,1.68,2.64,223.0,7.67,7.12,15.83,0
2026-03-02 16:30:00+00:00,2.49,8.36,131805.01823364303,2.36,2.89,2.13,1.56,2.43,229.0,9.11,6.91,13.75,0
2026-03-02 17:00:00+00:00,2.5,8.540000000000001,129539.09267460767,2.42,2.94,1.23,1.55,2.45,226.0,10.94,7.0,14.55,0
2026-03-02 17:30:00+00:00,2.53,9.0,153868.83305005278,2.45,3.09,1.02,1.49,2.41,218.0,8.65,7.22,13.9,0
2026-03-02 18:00:00+00:00,2.35,8.88,149890.24285588847,2.18,2.86,1.3,1.36,2.19,230.0,9.78,6.87,15.06,0
2026-03-02 18:30:00+00:00,2.49,9.01,163637.56428614652,2.32,2.9,1.44,1.47,2.33,220.0,8.17,7.19,13.62,0
2026-03-02 19:00:00+00:00,2.29,8.97,136712.36488424303,2.21,2.8000000000000003,1.02,1.35,2.18,231.0,9.28,6.86,15.13,0
2026-03-02 19:30:00+00:00,2.37,8.99,136968.74964589407,2.28,2.85,1.28,1.41,2.27,226.0,10.26,6.99,14.11,0
2026-03-02 20:00:00+00:00,2.21,8.950000000000001,133987.17183754174,2.16,2.69,1.24,1.31,2.11,229.0,9.78,6.9,14.12,0
2026-03-02 20:30:00+00:00,2.52,9.15,137354.80280631146,2.43,2.94,1.93,1.57,2.47,201.0,9.65,7.85,12.82,0
2026-03-02 21:00:00+00:00,2.37,9.14,146250.10068913698,2.25,2.94,1.9,1.38,2.24,213.0,9.24,7.45,13.75,0
2026-03-02 21:30:00+00:00,2.37,9.15,160931.5201936781,2.24,2.82,1.59,1.45,2.28,204.0,8.98,7.78,13.99,0
2026-03-02 22:00:00+00:00,2.48,9.28,176027.28187918916,2.3000000000000003,3.03,0.93,1.4,2.27,212.0,8.92,7.46,15.88,0
2026-03-02 22:30:00+00:00,2.57,9.52,177051.79005530133,2.48,2.99,2.37,1.62,2.53,186.0,8.15,8.48,13.35,0
2026-03-02 23:00:00+00:00,2.56,9.41,186744.2893025604,2.45,3.0700000000000003,1.26,1.49,2.41,202.0,11.01,7.84,14.5,0
2026-03-02 23:30:00+00:00,2.48,9.4,163305.23178714365,2.32,2.91,2.39,1.51,2.38,202.0,9.84,7.81,13.43,0
2026-03-03 00:00:00+00:00,2.41,9.55,171544.33955911602,2.26,2.83,1.16,1.3,2.16,218.0,10.46,7.23,14.01,0
2026-03-03 00:30:00+00:00,2.84,9.82,163444.97071301457,2.77,3.54,1.37,1.65,2.71,202.0,9.39,7.84,13.81,0
2026-03-03 01:00:00+00:00,2.69,9.46,166911.06783997687,2.59,3.18,1.25,1.63,2.6,195.0,10.32,8.120000000000001,14.48,0
2026-03-03 01:30:00+00:00,2.64,9.7,175194.64605667724,2.5500000000000003,3.08,2.05,1.53,2.5,212.0,9.89,7.45,14.7,0
2026-03-03 02:00:00+00:00,2.72,10.01,163855.15143094835,2.62,3.37,1.13,1.53,2.53,200.0,9.62,7.9,15.22,0
2026-03-03 02:30:00+00:00,3.13,10.15,148432.61886958694,2.99,3.74,1.89,1.83,2.95,186.0,10.05,8.52,14.14,0
2026-03-03 03:00:00+00:00,2.73,10.02,150028.64917705275,2.68,3.23,1.8,1.7,2.69,180.0,8.27,8.77,14.37,0
2026-03-03 03:30:00+00:00,3.19,10.4,153622.52704858233,3.13,3.83,2.0,1.93,3.11,179.0,11.35,8.84,14.73,0
2026-03-03 04:00:00+00:00,2.92,10.23,150846.2087694834,2.79,3.37,1.12,1.76,2.8000000000000003,179.0,9.33,8.83,16.51,0
2026-03-03 04:30:00+00:00,3.13,10.52,162824.0665277638,2.98,3.8,1.44,1.85,2.98,176.0,10.88,9.0,15.11,0
2026-03-03 05:00:00+00:00,3.35,10.85,148054.61460246745,3.29,4.0,1.42,2.06,3.28,170.0,10.51,9.27,15.8,0
2026-03-03 05:30:00+00:00,3.37,11.01,146174.4083954284,3.26,4.14,1.33,2.0,3.23,175.0,11.41,9.01,16.92,0
2026-03-03 06:00:00+00:00,3.36,11.34,170100.66568298574,3.3200000000000003,4.25,2.32,2.03,3.28,168.0,11.39,9.42,17.95,0
2026-03-03 06:30:00+00:00,3.54,11.47,157178.78915071202,3.36,4.0600000000000005,3.04,2.09,3.34,167.0,13.63,9.43,17.29,0
2026-03-03 07:00:00+00:00,3.97,11.86,166992.18316009644,3.75,4.57,1.77,2.44,3.84,153.0,12.48,10.39,18.44,0
2026-03-03 07:30:00+00:00,3.98,12.1,163984.78003987842,3.8,4.61,4.2,2.49,3.89,147.0,12.16,10.72,18.15,0
2026-03-03 08:00:00+00:00,4.13,12.39,170066.02880159434,4.21,5.12,3.37,2.5500000000000003,4.12,150.0,12.66,10.55,16.6,0
2026-03-03 08:30:00+00:00,4.01,12.16,186730.43830059248,3.86,4.7,2.41,2.48,3.89,148.0,12.81,10.65,16.68,0
2026-03-03 09:00:00+00:00,4.11,12.68,183675.82028448483,4.16,5.26,2.22,2.46,4.04,149.0,13.91,10.59,18.04,0
2026-03-03 09:30:00+00:00,4.0200000000000005,12.25,178128.53652234684,3.8,4.82,1.6,2.37,3.81,156.0,12.94,10.08,17.61,0
2026-03-03 10:00:00+00:00,4.2,12.64,160993.9237352226,4.13,5.34,1.46,2.56,4.13,146.0,15.11,10.85,18.13,0
2026-03-03 10:30:00+00:00,4.199243892581844,12.636227201138038,160018.54926698664,4.128935201774897,5.339406659586211,1.4628898033836306,2.559520047385202,4.129108057086332,146.0041209021298,15.09410608139003,10.849614738266196,18.127490729776948,1
2026-03-03 11:00:00+00:00,4.1969378373544615,12.625290860133111,152111.7583174727,4.125727350922758,5.337500553119909,1.4712665752171923,2.5580611720154693,4.126402730906066,146.01753792156083,15.04803383630544,10.848383160261985,18.120110488590257,1
2026-03-03 11:30:00+00:00,4.193025234858475,12.607764060356653,147722.39753777176,4.120356263178342,5.334092552763696,1.4846913580246912,2.5555948476027974,4.121839775300313,146.04183252785535,14.974197530864197,10.84619157678317,18.108080630663594,1
2026-03-03 12:00:00+00:00,4.187449485634513,12.584219885180104,154364.2335497692,4.112801754276409,5.32899353068017,1.5027251943301325,2.5520925478591776,4.115374944110181,146.07858619057566,14.875011431184271,10.842926298625557,18.09162251022065,1
2026-03-03 12:30:00+00:00,,,148997.02606244094,,,,,,,,,,0
2026-03-03 13:00:00+00:00,,,171493.80668245506,,,,,,,,,,0
2026-03-03 13:30:00+00:00,,,165664.3184001742,,,,,,,,,,0
2026-03-03 14:00:00+00:00,,,162852.12225286584,,,,,,,,,,0
2026-03-03 14:30:00+00:00,,,171879.5908286958,,,,,,,,,,0
2026-03-03 15:00:00+00:00,,,168179.86683643248,,,,,,,,,,0
2026-03-03 15:30:00+00:00,,,160587.9810504304,,,,,,,,,,0
2026-03-03 16:00:00+00:00,,,163966.8528514529,,,,,,,,,,0
2026-03-03 16:30:00+00:00,,,144928.93142973247,,,,,,,,,,0
2026-03-03 17:00:00+00:00,,,137374.3838014272,,,,,,,,,,0
2026-03-03 17:30:00+00:00,,,156839.92330502125,,,,,,,,,,0
2026-03-03 18:00:00+00:00,,,144228.48596126618,,,,,,,,,,0
2026-03-03 18:30:00+00:00,,,131646.66013637793,,,,,,,,,,0
2026-03-03 19:00:00+00:00,,,138293.00246956508,,,,,,,,,,0
2026-03-03 19:30:00+00:00,,,145984.71234329464,,,,,,,,,,0
2026-03-03 20:00:00+00:00,,,155979.59413974668,,,,,,,,,,0
2026-03-03 20:30:00+00:00,,,190341.86893323867,,,,,,,,,,0
2026-03-03 21:00:00+00:00,,,173661.64467481087,,,,,,,,,,0
2026-03-03 21:30:00+00:00,3.690235091095291,11.755780114819895,163876.9938234648,3.527570992439143,4.659277959161321,2.1372748056698674,2.250773576802069,3.5723393991410894,151.24748102105013,11.384988568815732,10.425677383077753,17.23194946120358,1
2026-03-03 22:00:00+00:00,3.63951052084311,11.732235939643347,158422.2809411266,3.472109364686002,4.5806416566774715,2.1553086419753087,2.2205612499581786,3.5185453628963335,151.86552442037356,11.285802469135804,10.3770634784629,17.17341047740754,1
2026-03-03 22:30:00+00:00,3.585934215216084,11.71470913986689,176782.63682971138,3.4140404462052585,4.496342647880901,2.1687334247828076,2.188713895735208,3.461920281730494,152.52923773693146,11.21196616369456,10.324988405881118,17.115091669792477,1
2026-03-03 23:00:00+00:00,3.529449574754839,11.703772798861962,150512.73181249065,3.3533440527316722,4.406191804934211,2.1771101966163697,2.1552029878451506,3.4024199094846796,153.24020244028617,11.16589391860997,10.269338476128219,17.057214392582072,1
2026-03-03 23:30:00+00:00,3.47,11.7,152686.47469369715,3.29,4.3100000000000005,2.18,2.12,3.34,154.0,11.15,10.21,17.0,0
2026-03-04 00:00:00+00:00,3.29,11.71,160100.46240810936,3.14,3.67,1.98,2.02,3.17,160.0,13.62,9.84,16.93,0
2026-03-04 00:30:00+00:00,3.3200000000000003,11.73,148347.2114950251,3.19,4.07,1.59,1.94,3.15,164.0,11.86,9.62,18.02,0
2026-03-04 01:00:00+00:00,2.96,11.12,170170.74398765396,2.79,3.43,2.39,1.76,2.82,174.0,12.32,9.06,17.63,0
2026-03-04 01:30:00+00:00,2.9,11.1,157905.0221556107,2.74,3.43,2.87,1.72,2.74,175.0,10.33,9.06,15.22,0
2026-03-04 02:00:00+00:00,3.24,11.13,146911.05818778632,3.01,3.79,1.61,1.99,3.11,170.0,12.46,9.34,16.78,0
2026-03-04 02:30:00+00:00,3.09,11.3,158623.32714957313,3.0,3.74,2.21,1.87,3.0,170.0,12.07,9.28,16.44,0
2026-03-04 03:00:00+00:00,3.21,11.36,180598.4163813664,3.12,3.72,1.65,1.91,3.06,173.0,12.83,9.14,17.18,0
2026-03-04 03:30:00+00:00,2.83,10.93,163005.41582797695,2.7,3.39,1.78,1.77,2.77,174.0,12.43,9.12,15.85,0
2026-03-04 04:00:00+00:00,2.74,10.8,184059.30500708,2.63,3.17,2.54,1.75,2.72,172.0,10.57,9.13,14.7,0
2026-03-04 04:30:00+00:00,2.38,10.2,186526.5961502164,2.26,2.93,1.5,1.36,2.21,210.0,11.43,7.56,15.42,0
2026-03-04 05:00:00+00:00,2.61,10.64,173224.4567818867,2.49,3.12,1.85,1.53,2.46,190.0,11.38,8.32,15.52,0
2026-03-04 05:30:00+00:00,2.54,10.61,167605.9783651771,2.45,3.0700000000000003,2.02,1.57,2.48,175.0,10.77,9.0,15.61,0
2026-03-04 06:00:00+00:00,2.35,10.6,164250.43524706387,2.27,2.82,2.37,1.42,2.26,187.0,10.8,8.45,15.04,0
2026-03-04 06:30:00+00:00,2.12,10.43,167661.52380923,2.01,2.42,1.05,1.27,2.02,195.0,10.94,8.120000000000001,16.34,0
2026-03-04 07:00:00+00:00,2.16,10.28,172126.0621984233,2.07,2.73,1.65,1.29,2.07,192.0,11.66,8.23,16.35,0
2026-03-04 07:30:00+00:00,2.48,10.92,174225.71864137682,2.37,2.97,1.46,1.47,2.37,177.0,10.95,8.93,16.55,0
2026-03-04 08:00:00+00:00,2.27,10.43,166713.7688470886,2.14,2.78,1.35,1.28,2.1,197.0,11.38,8.05,15.97,0
2026-03-04 08:30:00+00:00,2.53,10.94,167695.79531683846,2.5,2.96,1.82,1.58,2.52,167.0,10.31,9.44,14.96,0
2026-03-04 09:00:00+00:00,2.2,9.94,165162.1490395417,2.09,2.53,1.65,1.3,2.07,199.0,11.47,7.930000000000001,14.91,0
2026-03-04 09:30:00+00:00,2.28,10.16,173813.2140924139,2.22,2.72,1.45,1.42,2.25,184.0,9.41,8.61,14.22,0
2026-03-04 10:00:00+00:00,2.21,9.96,168821.23955019895,2.12,2.69,1.55,1.34,2.13,193.0,11.28,8.2,14.47,0
2026-03-04 10:30:00+00:00,2.26,10.26,161454.25869462345,2.23,2.7,1.29,1.39,2.21,181.0,9.27,8.71,16.07,0
2026-03-04 11:00:00+00:00,2.0,9.77,158307.19653322082,1.95,2.51,0.92,1.19,1.93,198.0,10.35,7.94,14.31,0
2026-03-04 11:30:00+00:00,2.21,10.1,177692.5204241802,2.13,2.62,1.1,1.35,2.14,191.0,9.09,8.25,14.6,0
2026-03-04 12:00:00+00:00,2.26,9.9,184867.11276876985,2.22,2.68,1.22,1.32,2.16,205.0,10.25,7.72,15.8,0
2026-03-04 12:30:00+00:00,2.1,9.58,185642.0425910504,2.05,2.56,1.05,1.25,2.02,214.0,10.53,7.41,13.48,0
2026-03-04 13:00:00+00:00,2.35,9.88,189519.4751548757,2.26,2.93,1.68,1.35,2.21,206.0,10.48,7.68,13.96,0
2026-03-04 13:30:00+00:00,2.0,9.47,174887.47822678115,1.93,2.49,0.95,1.16,1.9,222.0,10.84,7.11,13.33,0
2026-03-04 14:00:00+00:00,2.18,9.46,184030.72216905732,2.08,2.61,1.82,1.27,2.05,215.0,8.66,7.35,13.94,0
2026-03-04 14:30:00+00:00,2.01,9.27,168308.0427523308,1.84,2.21,1.19,1.18,1.85,227.0,10.47,6.99,13.79,0
2026-03-04 15:00:00+00:00,1.86,9.16,158720.54913647135,1.77,2.29,0.99,1.03,1.71,246.0,10.13,6.42,14.03,0
2026-03-04 15:30:00+00:00,1.93,9.01,164201.18364293317,1.8,2.33,0.93,1.1,1.77,241.0,10.2,6.55,16.06,0
2026-03-04 16:00:00+00:00,1.95,8.9,164619.45295221324,1.84,2.32,1.69,1.12,1.82,249.0,10.84,6.3500000000000005,14.56,0
2026-03-04 16:30:00+00:00,1.87,8.61,174035.21276865707,1.75,2.28,1.77,1.04,1.7,270.0,8.71,5.88,14.55,0
2026-03-04 17:00:00+00:00,2.1,8.89,167371.2380123964,1.88,2.37,1.64,1.13,1.84,261.0,8.21,6.04,13.27,0
2026-03-04 17:30:00+00:00,1.85,8.51,188445.1533969123,1.68,2.16,1.14,1.02,1.64,278.0,7.0,5.69,13.83,0
2026-03-04 18:00:00+00:00,1.91,8.78,172102.17145855786,1.82,2.3000000000000003,1.55,1.11,1.79,257.0,9.86,6.140000000000001,13.27,0
2026-03-04 18:30:00+00:00,1.72,8.32,171516.18001149257,1.59,1.99,1.54,0.99,1.58,282.0,9.91,5.6000000000000005,12.65,0
2026-03-04 19:00:00+00:00,1.82,8.34,181197.7952227632,1.73,2.22,1.5,1.06,1.71,270.0,10.92,5.8500000000000005,13.16,0
2026-03-04 19:30:00+00:00,1.73,8.09,164971.46141806126,1.64,2.05,1.72,1.01,1.62,281.0,8.86,5.63,12.31,0
2026-03-04 20:00:00+00:00,1.72,7.99,180313.10637912108,1.57,1.97,1.12,0.96,1.55,291.0,9.04,5.43,14.07,0
2026-03-04 20:30:00+00:00,1.68,8.19,182854.6418777317,1.54,1.92,1.14,0.96,1.53,275.0,10.26,5.76,13.07,0
2026-03-04 21:00:00+00:00,1.7,8.25,200846.2046118063,1.61,2.03,1.55,0.96,1.57,271.0,9.49,5.82,13.03,0
2026-03-04 21:30:00+00:00,1.69,8.44,175818.2519354833,1.53,1.87,0.98,0.96,1.53,270.0,8.870000000000001,5.87,13.67,0
2026-03-04 22:00:00+00:00,1.69,8.16,159731.5350788381,1.54,1.92,0.92,0.98,1.55,261.0,8.040000000000001,6.05,12.65,0
2026-03-04 22:30:00+00:00,1.66,8.17,147088.33850916615,1.55,1.94,1.32,0.96,1.53,259.0,9.46,6.1000000000000005,12.58,0
2026-03-04 23:00:00+00:00,1.57,8.13,156676.7711297095,1.49,1.9,1.02,0.9,1.46,266.0,8.91,5.94,11.99,0
2026-03-04 23:30:00+00:00,1.66,8.41,196450.45741626644,1.62,2.01,0.72,1.0,1.6,246.0,9.43,6.45,13.38,0
2026-03-05 00:00:00+00:00,1.5,8.08,206230.61474905873,1.42,1.79,1.28,0.88,1.41,265.0,6.22,5.98,12.93,1
2026-03-05 00:30:00+00:00,1.54,8.51,216010.77208185103,1.47,1.81,1.37,0.93,1.47,250.0,9.11,6.3500000000000005,12.27,0
2026-03-05 01:00:00+00:00,1.45,8.03,211577.5239857055,1.43,1.72,0.99,0.91,1.43,251.0,9.82,6.3100000000000005,13.0,0
2026-03-05 01:30:00+00:00,1.54,8.09,202509.71311740263,1.45,1.8,1.62,0.88,1.42,271.0,8.11,5.84,11.51,0
2026-03-05 02:00:00+00:00,1.41,8.18,187227.88667495525,1.32,1.64,1.14,0.8300000000000001,1.32,262.0,8.88,6.04,14.36,0
2026-03-05 02:30:00+00:00,1.43,8.19,197386.60996727023,1.31,1.68,1.21,0.79,1.28,282.0,9.09,5.63,12.93,0
2026-03-05 03:00:00+00:00,1.45,8.41,186982.8849529143,1.35,1.66,1.01,0.86,1.36,249.0,6.55,6.34,13.14,0
2026-03-05 03:30:00+00:00,1.41,8.3,181911.9148700404,1.36,1.67,1.45,0.85,1.35,256.0,9.29,6.16,12.31,0
2026-03-05 04:00:00+00:00,1.48,8.43,180809.80590806276,1.4,1.8,0.86,0.85,1.38,255.0,9.08,6.18,13.8,0
2026-03-05 04:30:00+00:00,1.41,8.5,198847.66531407504,1.35,1.69,1.01,0.8300000000000001,1.33,260.0,11.47,6.09,13.62,0
2026-03-05 05:00:00+00:00,1.31,8.370000000000001,178456.6401914007,1.2,1.5,1.48,0.73,1.18,268.0,8.76,5.89,13.27,0
2026-03-05 05:30:00+00:00,1.47,8.870000000000001,179197.37478671272,1.4,1.69,1.13,0.85,1.37,242.0,11.0,6.5200000000000005,14.34,0
2026-03-05 06:00:00+00:00,1.37,8.56,174734.86617236238,1.3,1.6,1.13,0.79,1.27,257.0,8.38,6.17,13.32,0
2026-03-05 06:30:00+00:00,1.5,9.22,180727.08208970563,1.4,1.73,1.01,0.84,1.37,238.0,10.3,6.65,14.94,0
2026-03-05 07:00:00+00:00,1.27,8.84,197540.3946532082,1.25,1.52,0.87,0.79,1.26,226.0,9.74,7.01,13.31,0
2026-03-05 07:30:00+00:00,1.38,9.16,172047.6411141345,1.31,1.62,1.12,0.86,1.34,211.0,9.81,7.47,13.76,0
2026-03-05 08:00:00+00:00,1.5,9.38,160109.98681376514,1.44,1.73,0.84,0.91,1.45,210.0,7.84,7.51,13.74,0
2026-03-05 08:30:00+00:00,1.49,9.24,174333.8574457776,1.4,1.73,1.03,0.89,1.41,214.0,10.77,7.42,12.99,0
2026-03-05 09:00:00+00:00,1.39,9.05,170038.77343089177,1.35,1.69,1.52,0.8200000000000001,1.32,230.0,10.13,6.87,13.29,0
2026-03-05 09:30:00+00:00,1.47,9.08,178058.1275998463,1.4,1.68,0.8,0.88,1.41,224.0,11.0,7.09,13.42,0
2026-03-05 10:00:00+00:00,1.54,9.29,178814.00474713385,1.5,1.93,1.5,0.9,1.47,224.0,10.11,7.0600000000000005,12.89,0
2026-03-05 10:30:00+00:00,1.46,9.08,181008.8943519689,1.41,1.71,0.95,0.92,1.43,206.0,9.89,7.65,14.51,0
2026-03-05 11:00:00+00:00,1.51,9.31,177838.7981992649,1.42,1.79,1.43,0.88,1.41,219.0,9.74,7.21,13.87,0
2026-03-05 11:30:00+00:00,1.48,9.04,188029.03031797332,1.45,1.83,1.36,0.88,1.42,226.0,9.63,7.0,13.24,0
2026-03-05 12:00:00+00:00,1.57,8.82,174047.20409273615,1.48,1.85,0.99,0.86,1.42,273.0,10.41,5.79,13.11,0
2026-03-05 12:30:00+00:00,1.58,7.32,180391.78218826075,1.44,1.85,1.21,0.9,1.43,330.0,10.83,4.8100000000000005,12.35,0
2026-03-05 13:00:00+00:00,1.94,6.4,175562.43129542124,1.75,2.16,1.89,1.12,1.77,357.0,4.99,4.45,11.11,0
2026-03-05 13:30:00+00:00,2.35,6.23,177483.3371825846,2.18,2.75,0.9,1.38,2.19,339.0,6.36,4.68,11.58,0
2026-03-05 14:00:00+00:00,2.51,6.63,172597.25114503028,2.38,2.91,1.67,1.49,2.37,307.0,6.8500000000000005,5.16,11.5,0
2026-03-05 14:30:00+00:00,2.34,6.51,171106.68672416068,2.22,2.78,1.58,1.39,2.22,315.0,7.05,5.03,11.6,0
2026-03-05 15:00:00+00:00,2.23,6.68,169448.87458901483,2.09,2.65,1.4,1.31,2.09,308.0,7.59,5.16,12.64,0
